# JMP-table dispatch audit
# total sites: 5450
#
# Summary:
#   static_target           5142  (JMP with statically resolved target — safe)
#   in_function_switch         0  (JMP(PC,Dn.W) compiled to in-function switch+goto — safe, this is the Duff's-device fix)
#   dynamic_register          56  (JMP (An)/(d,An)/(An,Xn) — runtime address from register, safe via call_by_address)
#   fallback_hybrid                — JMP(PC,Dn.W) routed through hybrid_jmp_interpret; subdivided:
#     function_entry          99    (base IS a registered function — call_by_address resolves it directly)
#     bra_w_trampoline         0    (base opcode = 0x6000; runtime miss feedback works)
#     offset_table           151    (base is a dc.w (target-base) table; 1+ entries decode to functions — runtime resolves it)
#     INTERIOR_UNRESOLVED      2    (DANGER: base is interior to a function, NOT one of the safe patterns above — silent failure class like pre-fix CPZ)
#     external_unresolved      0    (base outside any known function — investigate)
#   unsupported                0  (decoder hit a JMP mode the emitter doesn't handle)
#
# When `interior_unresolved` is non-zero, inspect each site — these are
# Sonic-2-CPZ-style silent-failure candidates. Either the recompiler's
# Duff's-device probe (probe_pc_idx_targets) didn't match, or the table
# really is a new pattern that needs new codegen support.
#
# Format: <jmp_addr>  in func <func>  base <base>  kind=<kind>[ targets=N]

$02DCB4  in func $02DC9A  base $001380  kind=static_target
$02DD1C  in func $02DD14  base $01ABB6  kind=static_target
$02DD54  in func $02DD54  base $01ABB6  kind=static_target
$02DDB8  in func $02DDB4  base $01ABC6  kind=static_target
$02DDDC  in func $02DDDA  base $01ABC6  kind=static_target
$02DE36  in func $02DE20  base $01ABB6  kind=static_target
$02E3DE  in func $02E3D4  base $02E3E2  kind=fallback_hybrid/offset_table
$02E49A  in func $02E490  base $001358  kind=static_target
$02E4D8  in func $02E4C2  base $001380  kind=static_target
$02E75A  in func $02E74A  base $001380  kind=static_target
$02E7EE  in func $02E7E2  base $001380  kind=static_target
$02EA0A  in func $02E9F4  base $01ABB6  kind=static_target
$02EA70  in func $02EA6C  base $01ABC6  kind=static_target
$02EA92  in func $02EA88  base $01ABC6  kind=static_target
$02EADC  in func $02EAC2  base $01ABC6  kind=static_target
$02EC32  in func $02EC22  base $01ABC6  kind=static_target
$02EC54  in func $02EC46  base $01ABB6  kind=static_target
$02EC60  in func $02EC60  base $01ABC6  kind=static_target
$02EC7A  in func $02EC72  base $01ABB6  kind=static_target
$02EC8E  in func $02EC86  base $01ABC6  kind=static_target
$02EC96  in func $02EC96  base $01ABB6  kind=static_target
$02EDC4  in func $02ED86  base $01ABC6  kind=static_target
$02EDE0  in func $02EDD8  base $01ABC6  kind=static_target
$02EDE6  in func $02EDE6  base $01ABB6  kind=static_target
$02F95E  in func $02F954  base $02F962  kind=fallback_hybrid/offset_table
$02FA3C  in func $02FA30  base $01ABC6  kind=static_target
$02FA42  in func $02FA42  base $01ABB6  kind=static_target
$02FA5A  in func $02FA48  base $01ABC6  kind=static_target
$02FA60  in func $02FA60  base $01ABB6  kind=static_target
$02FA66  in func $02FA66  base $01ABB6  kind=static_target
$02FBA6  in func $02FBA6  base $01ABB6  kind=static_target
$02FBAC  in func $02FBAC  base $01ABC6  kind=static_target
$02FE74  in func $02FE74  base $01B5A4  kind=static_target
$02FEC8  in func $02FEC8  base $01B5A4  kind=static_target
$02FF0C  in func $02FEEE  base $01B5A4  kind=static_target
$02FF2A  in func $02FF20  base $01ABB6  kind=static_target
$030022  in func $030022  base $01B5A4  kind=static_target
$03011C  in func $03011C  base $01B5A4  kind=static_target
$030130  in func $03012A  base $01ABB6  kind=static_target
$0301BE  in func $0301BE  base $01ABC6  kind=static_target
$0301EE  in func $0301DA  base $01ABC6  kind=static_target
$0301F4  in func $0301F4  base $01ABB6  kind=static_target
$030232  in func $03021E  base $01ABC6  kind=static_target
$030254  in func $030238  base $01ABC6  kind=static_target
$030276  in func $03025A  base $01ABC6  kind=static_target
$0302D4  in func $0302D4  base $01B5F0  kind=static_target
$0304F0  in func $0304F0  base $01B5A4  kind=static_target
$030596  in func $03058A  base $01B5A4  kind=static_target
$030794  in func $030790  base $01B5CC  kind=static_target
$030860  in func $030850  base $01ABC6  kind=static_target
$030866  in func $030866  base $01ABB6  kind=static_target
$030910  in func $0308E2  base $01B5CC  kind=static_target
$03093C  in func $030936  base $01B5F0  kind=static_target
$0309E2  in func $0309E2  base $01B5A4  kind=static_target
$030A4E  in func $030A4E  base $01ABC6  kind=static_target
$030C1C  in func $030BFE  base $01B5A4  kind=static_target
$030C92  in func $030C92  base $01B5A4  kind=static_target
$030E2E  in func $030E2E  base $01B5A4  kind=static_target
$030F6E  in func $030F50  base $01B5A4  kind=static_target
$0310F0  in func $0310D2  base $01B5A4  kind=static_target
$03119C  in func $03119C  base $01ABB6  kind=static_target
$03123C  in func $03123C  base $01ABB6  kind=static_target
$031668  in func $031642  base $01ABC6  kind=static_target
$03167A  in func $03167A  base $01ABB6  kind=static_target
$0317C4  in func $0317AA  base $01B67E  kind=static_target
$031942  in func $03193A  base $01B5A4  kind=static_target
$03195A  in func $031948  base $01E2C2  kind=static_target
$031C0C  in func $031BEE  base $01B5A4  kind=static_target
$031CB4  in func $031CA2  base $001380  kind=static_target
$031D10  in func $031CE6  base $01B5A4  kind=static_target
$031DA6  in func $031DA6  base $01B5A4  kind=static_target
$031E7E  in func $031E7A  base $01B5CC  kind=static_target
$031EAC  in func $031EAC  base $01B5F0  kind=static_target
$031F78  in func $031F68  base $01B5F0  kind=static_target
$032026  in func $032010  base $01B5F0  kind=static_target
$03211E  in func $03210E  base $01ABB6  kind=static_target
$0321F8  in func $0321F4  base $01B5CC  kind=static_target
$032206  in func $0321FE  base $03220A  kind=fallback_hybrid/offset_table
$032728  in func $032724  base $01B5CC  kind=static_target
$032736  in func $03272E  base $03273A  kind=fallback_hybrid/offset_table
$0328FE  in func $0328EC  base $01B5F0  kind=static_target
$0329CE  in func $0329C2  base $01B5F0  kind=static_target
$032A8E  in func $032A76  base $001380  kind=static_target
$032B7E  in func $032B7E  base $01B5F0  kind=static_target
$032E08  in func $032DEE  base $001380  kind=static_target
$032EF4  in func $032ED0  base $01ABC6  kind=static_target
$032F06  in func $032F06  base $01ABB6  kind=static_target
$032F38  in func $032F14  base $01ABC6  kind=static_target
$032F4A  in func $032F4A  base $01ABB6  kind=static_target
$0330AA  in func $033098  base $01ABC6  kind=static_target
$033104  in func $033104  base $01B5F0  kind=static_target
$033112  in func $03310A  base $033116  kind=fallback_hybrid/offset_table
$0333A8  in func $033392  base $01B5F0  kind=static_target
$0335DA  in func $0335C4  base $01B5F0  kind=static_target
$0338DA  in func $0338DA  base $01B5F0  kind=static_target
$033ADA  in func $033AC0  base $012D22  kind=static_target
$033C30  in func $033C10  base $012D22  kind=static_target
$033CC2  in func $033CA2  base $01B5F0  kind=static_target
$033F80  in func $033F66  base $012D22  kind=static_target
$034084  in func $034056  base $01B5CC  kind=static_target
$03408A  in func $03408A  base $01B5A4  kind=static_target
$034210  in func $03420C  base $01B682  kind=static_target
$03425A  in func $03425A  base $01B67E  kind=static_target
$034260  in func $034260  base $01B5A4  kind=static_target
$03452E  in func $03452E  base $01B67E  kind=static_target
$034546  in func $034534  base $01ABC6  kind=static_target
$03454C  in func $03454C  base $01ABB6  kind=static_target
$03455E  in func $034552  base $01B5A4  kind=static_target
$034684  in func $034662  base $01B5CC  kind=static_target
$0346F8  in func $0346DA  base $01B5A4  kind=static_target
$034816  in func $034812  base $01B5CC  kind=static_target
$0349B8  in func $0349B0  base $01B5A4  kind=static_target
$034C0E  in func $034C0A  base $01B5CC  kind=static_target
$034DA8  in func $034D7E  base $01B5A4  kind=static_target
$034DD2  in func $034DD2  base $01B5A4  kind=static_target
$034F10  in func $034F08  base $034F14  kind=fallback_hybrid/offset_table
$035A36  in func $035A36  base $01B5A4  kind=static_target
$035A90  in func $035A90  base $01B5A4  kind=static_target
$035BA6  in func $035B72  base $01ABC6  kind=static_target
$035BBC  in func $035BAC  base $01040C  kind=static_target
$035BD2  in func $035BC2  base $01040C  kind=static_target
$035CE0  in func $035CC8  base $01ABC6  kind=static_target
$035D38  in func $035D20  base $01ABC6  kind=static_target
$035E62  in func $035E4A  base $001380  kind=static_target
$035E8A  in func $035E8A  base $01ABC6  kind=static_target
$03603C  in func $03603C  base $01ABC6  kind=static_target
$036366  in func $036366  base $01ABC6  kind=static_target
$036452  in func $036434  base $01ABC6  kind=static_target
$036622  in func $036604  base $01A596  kind=static_target
$036628  in func $036628  base $01A5F0  kind=static_target
$03671E  in func $036710  base $01ABB6  kind=static_target
$036760  in func $03674E  base $01ABB6  kind=static_target
$036774  in func $036774  base $01ABC6  kind=static_target
$0367D8  in func $0367D6  base $001380  kind=static_target
$036856  in func $036850  base $01ABB6  kind=static_target
$036862  in func $03685C  base $01ABC6  kind=static_target
$036910  in func $0368EC  base $01ABB6  kind=static_target
$03691C  in func $036916  base $01ABC6  kind=static_target
$03693C  in func $03692E  base $02429C  kind=static_target
$036A48  in func $036A36  base $01ABB6  kind=static_target
$036A4E  in func $036A4E  base $01ABC6  kind=static_target
$036D54  in func $036D06  base $01ABC6  kind=static_target
$036E12  in func $036E06  base $01ABC6  kind=static_target
$036F10  in func $036F0E  base $001380  kind=static_target
$03708E  in func $037056  base $01ABB6  kind=static_target
$0370CA  in func $0370BC  base $01ABC6  kind=static_target
$0370EC  in func $0370DE  base $01ABC6  kind=static_target
$0371D2  in func $0371CA  base $01ABC6  kind=static_target
$037512  in func $03750C  base $01ABB6  kind=static_target
$037524  in func $037518  base $01ABC6  kind=static_target
$037D22  in func $037D1C  base $01ABB6  kind=static_target
$037E40  in func $037E30  base $01ABC6  kind=static_target
$037F16  in func $037EDE  base $01ABB6  kind=static_target
$037F58  in func $037F54  base $01ABC6  kind=static_target
$037F80  in func $037F7C  base $01ABC6  kind=static_target
$0380D2  in func $0380C4  base $01ABC6  kind=static_target
$038160  in func $038114  base $01ABC6  kind=static_target
$0381A4  in func $0381A4  base $01ABC6  kind=static_target
$038202  in func $0381F4  base $01ABB6  kind=static_target
$038208  in func $038208  base $01ABC6  kind=static_target
$038262  in func $038250  base $01ABB6  kind=static_target
$038268  in func $038268  base $01ABC6  kind=static_target
$038312  in func $038312  base $01B5A4  kind=static_target
$038366  in func $038352  base $01ABB6  kind=static_target
$038398  in func $038392  base $01ABC6  kind=static_target
$0384C8  in func $0384C8  base $01B5A4  kind=static_target
$03854A  in func $03854A  base $01B5A4  kind=static_target
$038892  in func $038892  base $01ABB6  kind=static_target
$038898  in func $038898  base $01ABC6  kind=static_target
$03890A  in func $038900  base $01ABC6  kind=static_target
$03891C  in func $038910  base $01ABC6  kind=static_target
$038922  in func $038922  base $01ABB6  kind=static_target
$03895C  in func $03895C  base $01ABB6  kind=static_target
$038A8E  in func $038A80  base $001380  kind=static_target
$038BEC  in func $038BC4  base $01E476  kind=static_target
$0390D8  in func $0390D8  base $01B5F0  kind=static_target
$03948C  in func $03947A  base $01ABC6  kind=static_target
$039614  in func $03960E  base $01ABC6  kind=static_target
$03968C  in func $039686  base $01ABC6  kind=static_target
$039692  in func $039692  base $01ABB6  kind=static_target
$0397E8  in func $0397E2  base $01ABC6  kind=static_target
$0398C8  in func $0398C2  base $01ABB6  kind=static_target
$039910  in func $039902  base $01ABB6  kind=static_target
$0399E0  in func $0399C2  base $01ABC6  kind=static_target
$0399E6  in func $0399E6  base $01ABB6  kind=static_target
$039B52  in func $039B3E  base $01ABB6  kind=static_target
$039C64  in func $039C0A  base $01ABB6  kind=static_target
$039CFE  in func $039CE8  base $01B5A4  kind=static_target
$039D30  in func $039D04  base $01ABB6  kind=static_target
$039D64  in func $039D5A  base $01ABC6  kind=static_target
$039D94  in func $039D88  base $01ABC6  kind=static_target
$039D9A  in func $039D9A  base $01ABB6  kind=static_target
$039E36  in func $039E34  base $001380  kind=static_target
$039F94  in func $039F74  base $01B5F0  kind=static_target
$03A0EC  in func $03A0CC  base $01B5F0  kind=static_target
$03A236  in func $03A1FC  base $012D22  kind=static_target
$03A286  in func $03A26E  base $01B5F0  kind=static_target
$03A55E  in func $03A54A  base $012D22  kind=static_target
$03A636  in func $03A632  base $01B682  kind=static_target
$03A8CE  in func $03A8B0  base $01B5A4  kind=static_target
$03AA94  in func $03AA76  base $01B5F0  kind=static_target
$03B138  in func $03B0FE  base $01B67E  kind=static_target
$03B1DA  in func $03B1DA  base $01B67E  kind=static_target
$03B212  in func $03B212  base $01B67E  kind=static_target
$03B248  in func $03B248  base $01B5A4  kind=static_target
$03B24E  in func $03B24E  base $01B5F0  kind=static_target
$03B26C  in func $03B26C  base $01B5A4  kind=static_target
$03B272  in func $03B272  base $01B5F0  kind=static_target
$03B498  in func $03B47E  base $01B67E  kind=static_target
$03B49E  in func $03B49E  base $01B5A4  kind=static_target
$03B63E  in func $03B62A  base $01ABC6  kind=static_target
$03B650  in func $03B650  base $01ABB6  kind=static_target
$03B752  in func $03B734  base $01B5A4  kind=static_target
$03B8D8  in func $03B8D0  base $01B5CC  kind=static_target
$03B930  in func $03B928  base $01B682  kind=static_target
$03B9EE  in func $03B9C8  base $01B5CC  kind=static_target
$03BAA0  in func $03BA8C  base $01B5CC  kind=static_target
$03BB32  in func $03BB24  base $01B5F0  kind=static_target
$03BB9C  in func $03BB9C  base $01B5A4  kind=static_target
$03BD30  in func $03BD0E  base $01B5CC  kind=static_target
$03BFB6  in func $03BFB6  base $01B5F0  kind=static_target
$03C21E  in func $03C20A  base $01B67E  kind=static_target
$03C32C  in func $03C2EE  base $01ABC6  kind=static_target
$03C33E  in func $03C33E  base $01ABB6  kind=static_target
$03C42C  in func $03C40A  base $01B5CC  kind=static_target
$03C628  in func $03C628  base $01B5A4  kind=static_target
$03C6D2  in func $03C6B0  base $01B5CC  kind=static_target
$03C778  in func $03C772  base $01ABC6  kind=static_target
$03C7A4  in func $03C784  base $01E5FC  kind=static_target
$03C8CC  in func $03C8CC  base $01B5A4  kind=static_target
$03C8EA  in func $03C8EA  base $01B5A4  kind=static_target
$03C916  in func $03C904  base $01ABC6  kind=static_target
$03C91C  in func $03C91C  base $01ABB6  kind=static_target
$03C99A  in func $03C98E  base $01B5A4  kind=static_target
$03C9FA  in func $03C9FA  base $01B5A4  kind=static_target
$03CA1C  in func $03CA00  base $01E5FC  kind=static_target
$03CAA8  in func $03CAA8  base $01B5F0  kind=static_target
$03CAE6  in func $03CAE6  base $01B5A4  kind=static_target
$03CBE4  in func $03CBC2  base $01B5A4  kind=static_target
$03CC62  in func $03CC60  base $001380  kind=static_target
$03CDC6  in func $03CDAA  base $01B5A4  kind=static_target
$03CE30  in func $03CE18  base $01B5A4  kind=static_target
$03CFE0  in func $03CFBE  base $01ABC6  kind=static_target
$03CFE6  in func $03CFE6  base $01ABB6  kind=static_target
$03D134  in func $03D134  base $01B5A4  kind=static_target
$03D1C8  in func $03D1C8  base $01B5A4  kind=static_target
$03D236  in func $03D22A  base $01B5A4  kind=static_target
$03D28E  in func $03D24E  base $01B5A4  kind=static_target
$03D30C  in func $03D2EE  base $01B5A4  kind=static_target
$03D312  in func $03D312  base $01B5A4  kind=static_target
$03D51C  in func $03D51C  base $01ABB6  kind=static_target
$03D74C  in func $03D74C  base $01ABC6  kind=static_target
$03D7BA  in func $03D7BA  base $01ABB6  kind=static_target
$03D91E  in func $03D91E  base $01ABC6  kind=static_target
$03D95C  in func $03D956  base $01ABB6  kind=static_target
$03D9C4  in func $03D9AA  base $01ABC6  kind=static_target
$03DBF6  in func $03DBF4  base $01ABC6  kind=static_target
$03DC2E  in func $03DC2C  base $01B5A4  kind=static_target
$03DC50  in func $03DC4E  base $01ABC6  kind=static_target
$03DCE6  in func $03DCD6  base $01B5F0  kind=static_target
$03DE96  in func $03DE86  base $01B5F0  kind=static_target
$03E0F0  in func $03E09C  base $01B5A4  kind=static_target
$03E1EE  in func $03E18E  base $001380  kind=static_target
$03E478  in func $03E43E  base $01B5A4  kind=static_target
$03E502  in func $03E4FE  base $01B5CC  kind=static_target
$03E8B8  in func $03E8B8  base $01ABB6  kind=static_target
$03E9BC  in func $03E9B2  base $01ABB6  kind=static_target
$03E9C2  in func $03E9C2  base $01ABC6  kind=static_target
$03EA60  in func $03EA3A  base $01E476  kind=static_target
$03EAE0  in func $03EAE0  base $01ABB6  kind=static_target
$03EC40  in func $03EC36  base $01ABB6  kind=static_target
$03ED26  in func $03ED26  base $01ABC6  kind=static_target
$03ED84  in func $03ED62  base $01B5A4  kind=static_target
$03F0EE  in func $03F0EE  base $01B5A4  kind=static_target
$03F432  in func $03F426  base $01B5A4  kind=static_target
$03F532  in func $03F532  base $01B5A4  kind=static_target
$03F588  in func $03F588  base $01B5A4  kind=static_target
$03F5C0  in func $03F5C0  base $01B5A4  kind=static_target
$03F9AC  in func $03F982  base $01B5A4  kind=static_target
$03FAA4  in func $03FA82  base $001380  kind=static_target
$03FAD8  in func $03FAAA  base $01B5CC  kind=static_target
$03FB22  in func $03FB22  base $01B5A4  kind=static_target
$03FB66  in func $03FB66  base $01B5A4  kind=static_target
$03FBDA  in func $03FBC8  base $01B5F0  kind=static_target
$03FD64  in func $03FD44  base $01B5F0  kind=static_target
$03FE86  in func $03FE60  base $01B5F0  kind=static_target
$03FFB4  in func $03FF9C  base $01B5F0  kind=static_target
$040106  in func $0400E6  base $01B5F0  kind=static_target
$0403E0  in func $0403CC  base $01ABC6  kind=static_target
$0403F2  in func $0403F2  base $01ABB6  kind=static_target
$04048A  in func $04047A  base $01B5F0  kind=static_target
$0405EC  in func $0405C6  base $01B5A4  kind=static_target
